species,k_M,R_i,r_B,kap_R,k_J,Ww_i
Mus_macedonicus,0.13974156109235356,0.04923255107784818,0.02872973285289404,0.95,0.002,14.985100769198697
Mus_minutoides,0.36018583155773465,0.04734248978834112,0.045830510004134926,0.95,0.002,6.975661397344639
Mus_musculoides,0.2178224487759582,0.048786373683764525,0.04505359773509244,0.95,0.002,5.815707125316107
Mus_musculus,0.1215889627848781,0.09463927679991817,0.02336223533218639,0.95,0.002,46.46347644747618
Mus_spretus,1.2642164598573147,0.04934356738458538,0.05755819868149343,0.95,0.002,21.519503082985494
Muscardinus_avellanarius,0.20558349455056607,0.016468822047295963,0.021319590177908174,0.95,0.002,27.389390338302228
Muscicapa_dauurica,1.3490512234083527,0.011546430247745607,0.08357403115268884,0.95,0.002,10.383885155886691
Muscicapa_striata,0.8926137678152714,0.014390909664333255,0.07076115719045172,0.95,0.002,18.544546539861475
Musculus_discors,0.009123212392112418,0.2637759293822742,0.0006032266615882887,0.95,0.002,0.38792428923183647
Mustela_erminea,0.21525650711012895,0.018297566304997848,0.023747760986617232,0.95,0.002,208.91298735208005
Mustela_eversmanii,0.30646868960737916,0.025732747707073646,0.013046729158909282,0.95,0.002,1331.4924703009378
Mustela_frenata,0.2942231116108025,0.016804796605447533,0.027647903382329586,0.95,0.002,284.8874786726346
Mustela_lutreola,0.0554762143665419,0.009792895871259946,0.025439972870222934,0.95,0.002,712.1986921948401
Mustela_nigripes,0.03571749271240435,0.03104466888754275,0.023802290879848025,0.97,0.002,807.9005008093259
Mustela_nivalis,0.017398202783628216,0.01382664940958991,0.0166859125690342,0.95,0.002,178.69179909468235
Mustela_putorius,0.012732100595348118,0.031191827484991243,0.014935350962886248,0.97,0.002,722.8186378822376
Mustelus_antarcticus,0.004375794415683809,0.026102994436182168,0.0003547750392289456,0.95,0.002,24473.65548503904
Mustelus_asterias,0.00900701943752447,0.016089627383232767,0.00031070515255008345,0.95,0.002,13521.359970949326
Mustelus_californicus,0.005243686255198682,0.009606099941579916,0.0005680223169512547,0.95,0.002,8778.240833076756
Mustelus_canis,0.0051518909203613645,0.027155242932807622,0.0006290516439133938,0.95,0.002,13442.73168053728
Mustelus_griseus,0.02718992209334634,0.027250773027769095,0.000900077010674195,0.95,0.002,4259.063746255358
Mustelus_henlei,0.008278083812300597,0.011024198121376647,0.0005820345570170812,0.95,0.002,4171.80929434722
Mustelus_lenticulatus,0.0067575754251647975,0.041129429064480326,0.0003576953514407242,0.95,0.002,31526.786250632147
Mustelus_manazo,0.003170190355108324,0.016484677037023315,0.0005065843372699429,0.95,0.002,9608.577547187855
Mustelus_mustelus,0.0039595728230456696,0.020548760845533427,0.00026384634884857577,0.95,0.002,28001.3341994326
Mustelus_punctulatus,0.0039130476591559505,0.061162552572274306,0.0003123885572421761,0.95,0.002,51624.40063969306
Mustelus_schmitti,0.004394889741969481,0.006759626838722328,0.00033486814741354415,0.95,0.002,3082.825187525252
Mustelus_walkeri,0.0025373218207676955,0.00826634340439087,0.00023698433517470787,0.95,0.002,6175.620232836697
Muusoctopus_rigbyae,0.18191971948270327,384.2182733399196,0.0002762830042863206,0.95,0.002,119105.82205238404
Mya_arenaria,0.0035357881029632787,10664.942476793947,0.0005903539250233228,0.95,0.002,174.2728038433068
Myadestes_obscurus,0.08745185013787676,0.008197162513698992,0.04327036721322424,0.95,0.026429,53.043711841140976
Myadestes_palmeri,0.0677748685832736,0.01520038519539282,0.043452011976529634,0.95,0.020227,43.65349570036518
Myadestes_ralloides,0.7076493880924638,0.005485563983314296,0.05908964934743324,0.95,0.002,29.9218639610832
Mycteria_americana,0.06812254549274367,0.00814769626144854,0.014457579228502663,0.95,0.020347,2174.2987194602297
Mycteria_cinerea,0.07688999336388033,0.006854365188862125,0.013881698649372613,0.95,0.023139,2296.9536268053225
Mycteria_leucocephala,0.15246221747201147,0.005647107511212285,0.016918682275417537,0.95,0.04612,2477.815884785574
Mycteroperca_bonaci,0.004527028868167528,10011.407631366625,0.00023817256402983026,0.95,0.0013582,45320.54486799788
Mycteroperca_fusca,0.002967011699424686,2103.102151949585,0.00039517704118065066,0.95,0.00089162,5950.992447358822
Mycteroperca_interstitialis,0.0029536012149093582,1067.2547295581494,0.0003351988356086401,0.95,0.00088415,4995.508031926194
Mycteroperca_microlepis,0.003284532857550849,11777.359163865653,0.0008477217418009358,0.95,0.002,4255.03969863032
Mycteroperca_olfax,0.004778408281339464,4164.173445491122,0.0004790152710852665,0.95,0.0014312,11496.051260954864
Mycteroperca_phenax,0.0032086141920523773,4138.33317120975,0.0006353878809436263,0.95,0.00096109,11526.920202959192
Mycteroperca_rosacea,0.002502275702576594,4187.855842544342,0.0003560510246087356,0.95,0.0007493,11731.865498725228
Mycteroperca_rubra,0.004592673569095924,53467.930545809395,0.0006192551572614622,0.95,0.002,34997.29670530988
Mycteroperca_venenosa,0.0022900883509171014,4956.670197567887,0.0004986330863902273,0.95,0.00064957,13754.279167965567
Myctophum_affine,0.007253710249086218,8.064678320924859,0.001364075325437009,0.95,0.002,4.516633616057114
Myctophum_asperum,0.200530286879358,3.977531131729858,0.005379947866308233,0.95,0.002,3.1107116460693054
Myctophum_nitidulum,0.006652453034196401,21.698152247250327,0.00046048715008971283,0.95,0.002,194.50003892119975
Myctophum_punctatum,0.00517268362501172,2.190640230864645,0.00048382209770839597,0.95,0.002,13.396700729115166
Myiarchus_cinerascens,0.15646065115226362,0.016504432549828016,0.05299941066373131,0.95,0.046595,28.3884780879641
Myiarchus_crinitus,0.6233673492006305,0.016468052126530613,0.049486242455298375,0.95,0.002,34.58901286211819
Myiobius_atricaudus,0.05758363001131821,0.005454012105757317,0.03698439210734947,0.95,0.017324,10.079348085052102
Myiobius_villosus,1.4088844264971567,0.005463942229518963,0.08306646359229344,0.95,0.002,13.539700512886306
Myioborus_melanocephalus,0.6457805547442703,0.005475682211244196,0.07448486517100086,0.95,0.002,11.232269501680403
Myioborus_miniatus,0.12434361533203987,0.02160016846229302,0.05794549569396213,0.95,0.036001,9.647122924537191
Myioborus_pictus,0.07856697581273782,0.01024437719890044,0.052898613396992505,0.95,0.023548,9.73427817580281
Myiodynastes_maculatus,1.1614875357718883,0.00698045243849705,0.059686362186108045,0.95,0.002,45.112975931560094
Myiopsitta_monachus,0.061037400719387645,0.038222362181535456,0.019943882481742684,0.95,0.018402,81.82526660794761
Myiotheretes_fuscorufus,0.8576955829621882,0.005465414943822341,0.07426493134972073,0.95,0.002,31.196365944711715
Myiothlypis_bivittata,1.247521348887038,0.00793355333802164,0.08052942200995901,0.95,0.002,14.342732557928787
Myiothlypis_chrysogaster,0.838069908895565,0.0054664175930863495,0.08023323831798859,0.95,0.002,11.073928256344395
Myiothlypis_coronata,1.2692760907686969,0.005481343138752772,0.07919997056378027,0.95,0.002,16.29699201994704
Myiothlypis_fulvicauda,2.0246734322383593,0.0054816707242547474,0.11327740467470476,0.95,0.002,14.854655775466547
Myiothlypis_luteoviridis,0.6241668060814433,0.0054842679704501665,0.07032509025452875,0.95,0.002,13.747612752548992
Myiothlypis_signata,0.43968936113531143,0.005487016816110266,0.06591362136245317,0.95,0.002,12.784828404274146
Myiozetetes_similis,0.07673227110335645,0.00802412757978324,0.040997388886689315,0.95,0.023361,28.576875707902044
Myliobatis_aquila,0.0036039523942196926,0.0191873217077762,0.00040324874381018856,0.95,0.002,96241.18088229393
Myliobatis_californica,0.0033766815650837275,0.033018130410639675,0.00034388735189209556,0.95,0.002,62158.86957695236
Mylocheilus_caurinus,0.003608422170740252,62.173732102647065,0.00046968769183815566,0.95,0.002,645.013498709318
Mylochromis_anaphyrmus,0.0033623524504785055,0.11251647063756769,0.0009118861258175722,0.95,0.002,119.54868635717298
Mylopharyngodon_piceus,0.0014701844229514215,7894.591195228057,0.00033890223968454085,0.95,0.00043277,86756.19484270822
Myloplus_rhomboidalis,0.0026578772392087794,304.84933006016274,0.000663949953799513,0.95,0.002,4682.57551237825
Myocastor_coypus,0.006625214286632276,0.03676188862991401,0.003265742752794573,0.95,0.002,8946.38304772429
Myodes_californicus,1.2609616221976985,0.04119683273109685,0.06150793414762298,0.95,0.002,35.77481682816854
Myodes_gapperi,0.43926377570200764,0.032790699991229966,0.04699764108612845,0.95,0.002,20.83267044601475
Myodes_glareolus,0.22588113082000236,0.06576861056184441,0.021603571860612906,0.95,0.002,35.848345541503384
Myodes_rufocanus,0.514251403961323,0.045482680363171664,0.032428806115578634,0.95,0.002,37.24273091551355
Myodes_rutilus,0.5706014405835383,0.0364490685288848,0.22345858236302457,0.95,0.002,27.767659223184506
Myoprocta_acouchy,0.8072748807239865,0.005440411790005748,0.013528525950204378,0.95,0.002,776.212339970298
Myopus_schisticolor,0.3854437703175488,0.02373026059242423,0.051218325474359484,0.95,0.002,25.312643924600863
Myosorex_varius,1.18029223545279,0.016448477683763264,0.03873910036655508,0.95,0.002,17.467738496428392
Myotis_austroriparius,0.047707470674540446,0.005480784143362223,0.017954000155320934,0.95,0.002,7.518264534501765
Myotis_bechsteinii,0.06748123907950107,0.005054029617078584,0.017818612236384323,0.95,0.002,12.148966516581202
Myotis_blythii,1.1988872883389123,0.0027351523961181715,0.038173951329326855,0.95,0.002,28.895946459495534
Myotis_capaccinii,1.2003148599719846,0.0027590557066506337,0.04062969213054661,0.95,0.002,9.964494845438736
Myotis_chiloensis,0.08915549576122617,0.0027148747320176404,0.02777616376891957,0.95,0.002,6.848880009658976
Myotis_daubentonii,0.0882668472714552,0.0027462239224845773,0.01843724572250787,0.95,0.002,13.9819000288604
Myotis_emarginatus,1.1983549586748048,0.002721350327539155,0.04059706221145176,0.95,0.002,8.346867552023193
Myotis_grisescens,0.10442926164065866,0.003984523314501691,0.047798856204130644,0.95,0.002,15.382571855061835
Myotis_lucifugus,0.7225339095920909,0.0028713345761728626,0.04031608399771662,0.95,0.002,12.021125038925389
Myotis_macrodactylus,0.33334710455024624,0.002303085210063732,0.038909994803216046,0.95,0.002,9.3572596942004
Myotis_myotis,0.18629601310834193,0.0023617558835547525,0.05454766957717798,0.95,0.002,28.47075154397056
Myotis_nattereri,0.1537793485740294,0.0027635801714155726,0.023859033982550067,0.95,0.002,9.464831293457582
Myotis_nigricans,0.13162233502279466,0.00573485297822678,0.02750876122643208,0.95,0.002,3.986229050971841
Myotis_septentrionalis,1.1983505595845902,0.0027198302887690494,0.07468045271122377,0.95,0.002,6.372304460919394
Myotis_thysanodes,1.194714639769352,0.0028051289349237496,0.059902206668979927,0.95,0.002,6.111128850479349
Myotis_tricolor,0.020601470005735055,0.002730877311574005,0.009852808972118404,0.95,0.002,13.995828387180987
Myotis_velifer,0.42298066233178155,0.0025681560086776695,0.03147900880974979,0.95,0.002,11.76380932327568
Myotis_vivesi,0.7239319423362689,0.0027324057739608054,0.029420796276983147,0.95,0.002,25.01359122816278
Myotis_yumanensis,0.5529000032800766,0.0026775653907562123,0.037948966223819755,0.95,0.002,6.779204555942506
Myotomys_sloggetti,0.4750343610401608,0.05057612190053693,0.025941965419442246,0.95,0.002,110.3330806814457
Myotomys_unisulcatus,0.30030268102675806,0.0415540797161549,0.036179291555998715,0.95,0.002,135.64090941047678
Myoxocephalus_joak,0.35709232515738526,762.0320482657324,0.0008433518025442185,0.95,0.002,4709.432730375784
Myoxocephalus_octodecemspinosus,0.01609002119736961,107.43718861838605,0.0005693881152592684,0.95,0.002,1116.1387386929375
Myoxocephalus_polyacanthocephalus,0.053925679058995236,428.16314514668204,0.0004605017055602502,0.95,0.002,5893.350656666361
Myoxocephalus_scorpius,0.030178129219976903,1937.3312505451854,0.0021150255179079305,0.95,0.010465,3487.2780671480873
Myoxocephalus_thompsonii,0.006057978689955878,5.339759865509916,0.00037305864252323677,0.95,0.002,130.7161818516018
Myripristis_amaena,0.0027020994593051186,3441.776019608095,0.0010222421414546807,0.95,0.002,529.2235066057093
Myripristis_jacobus,0.013675019380616073,65.7714289699502,0.0025875107540611953,0.95,0.002,232.27330511667088
Myripristis_murdjan,0.0038699481231752844,25604.204683118052,0.0010281086065622972,0.95,0.002,4985.142129296833
Myrmeciza_longipes,0.8555563322984344,0.005455758473596017,0.05390374294281093,0.95,0.002,23.76515737995627
Myrmecobius_fasciatus,0.0017813366372032384,0.005597876878456744,0.0015218554817467895,0.95,0.00053474,499.9150158882118
Myrmecocichla_formicivora,0.07431630056226907,0.010947636683974945,0.044270129757440276,0.95,0.022557,46.820197956561024
Myrmecophaga_tridactyla,0.001993159375397811,0.0033121491499289446,0.0014004848600390077,0.95,0.00073733,27098.048967894305
Myrmelastes_leucostigma,0.19807316082378099,0.005523213685318565,0.040901660201638844,0.95,0.002,24.101600644232327
Myrmoborus_leucophrys,1.1067825038962094,0.0054257452655841415,0.06784068313595762,0.95,0.002,20.95078839892301
Myrmoborus_lophotes,0.22700367080075848,0.005482681592766307,0.04603138639481788,0.95,0.002,29.100851090850842
Myrmoborus_myotherinus,0.8920211238332585,0.00550938787968253,0.05791968775862544,0.95,0.002,19.237947037259758
Myrmotherula_axillaris,1.3594726787494238,0.005454190762583847,0.0888030164463025,0.95,0.002,7.423066632737444
Myrmotherula_longipennis,1.4679905500373591,0.005467462531603556,0.09403786340640578,0.95,0.002,9.096358372744497
Myrmotherula_menetriesii,1.6895070081602899,0.005475473414115414,0.1224904513416074,0.95,0.002,9.356147212109455
Myrmotherula_schisticolor,1.4929727053377155,0.00548646811246867,0.11749188858212285,0.95,0.002,9.266534010180758
Mysis_mixta,0.08959992061248692,0.09660325729944415,0.004913607446083148,0.95,0.002,0.0593154989098251
Mystacina_tuberculata,0.06329281868635016,0.0027536830968336807,0.03365244956643544,0.95,0.002,14.886328249701966
Mystromys_albicaudatus,1.144848466135547,0.024138644569929237,0.022580419697221254,0.95,0.002,108.15138970273304
Mystus_cavasius,1.0202487929148587,170.17005264674407,0.005873073867318187,0.95,0.002,537.1698429851493
Mystus_gulio,0.003323837401517257,65.24462951267823,0.0011595687337554264,0.95,0.002,1098.8067735966035
Mytilaster_minimus,0.008211243611584328,1401.936578433342,0.002709234580502583,0.95,0.002,0.5007278955051588
Mytilopsis_sallei,0.02105797626174578,63.919862303125655,0.008602201493711659,0.95,0.002,0.3367287518871565
Mytilus_californianus,0.002063074957410562,33044.09037992659,0.00048020051710575363,0.95,0.00060452,105.76988612258192
Mytilus_edulis,0.0011270442930153323,12015.648023157522,0.00029587879545443834,0.95,0.00019059,123.7067605398263
Mytilus_galloprovincialis,0.0038005567361746075,3.1049514571146243e6,0.0011950657348054738,0.95,0.002,43.377454638218516
Mytilus_trossulus,0.011436669505962522,15966.046311538224,0.0024886291989719652,0.95,0.002,38.39343856264266
Myuchelys_bellii,0.003181124281695026,0.05165024163826099,0.0004835512434162687,0.95,0.002,3324.835258420652
Myxine_glutinosa,0.01818469895880489,0.09113243542157519,0.0007543902331474555,0.95,0.002,209.59377675707273
Myxus_elongatus,0.005567567786042408,961.018995633557,0.0009278540110296493,0.95,0.002,646.9480249643273
Myzostoma_cirriferum,0.041802427485207475,18.5813430581479,0.0042681660714697835,0.475,0.002,0.0018078868235047168
Nacella_concinna,0.0060797147809181495,342.94330937054684,0.00031539964172882254,0.95,0.002,24.92264357899148
Naja_kaouthia,0.011777268477032319,0.03608023665240389,0.0024135095768992635,0.95,0.002,1715.3686790807521
Nandinia_binotata,0.0011902494103545919,0.01101078689057191,0.0012505718473514267,0.95,0.00040341,2606.6987885473827
Nandus_nandus,0.003329923952969018,79.19150708813967,0.0021205357479892445,0.95,0.002,105.06821071936129
Nanger_soemmerringii,0.08426579601197681,0.0027175161968767602,0.005260194656302469,0.95,0.002,40080.631848656885
Nannatherina_balstoni,0.008973802383847098,4.3272866066036215,0.002360004258979941,0.95,0.002,5.518828984333652
Nannoperca_australis,0.0192594684906645,3.776091504252024,0.002777990655223024,0.95,0.002,6.693508701994691
Nannoperca_vittata,0.004235890045296695,2.35301590097464,0.0010931926934820673,0.95,0.002,5.420984175953002
Nannospalax_ehrenbergi,0.6281792559583577,0.00820515234004846,0.017339902330731023,0.95,0.002,160.13561703699227
Nannospalax_leucodon,0.20213053121675917,0.006803672807002681,0.0122972940650239,0.95,0.002,300.3539632531544
Nanorana_parkeri,0.0027400640045380687,0.5196974276434394,0.00030199482106711716,0.95,0.002,14.698268781432388
Nanorana_taihangnica,0.008826843115612033,1.674485095336978,0.0005649885597435678,0.95,0.002,76.30338489549789
Napaeozapus_insignis,0.5210928072563183,0.014309856433120513,0.030965961257635226,0.95,0.002,25.168498918487877
Narcine_brasiliensis,0.0021585413142937116,0.003929181738312203,0.0005581363948640088,0.95,0.002,1160.9427971130701
Nasalis_larvatus,0.0022986870310497515,0.0021868703408291805,0.0014472626897134263,0.95,0.00065073,12599.13526175541
Naso_brevirostris,0.0016757856741960095,4085.451727181472,0.0007354134017348396,0.95,0.00049493,4534.268636848542
Naso_hexacanthus,0.0018174747420144693,10920.98415177193,0.0006006535199009488,0.95,0.00053554,11918.964868126202
Naso_lituratus,0.003940978002773906,2565.6274594632578,0.0013589938016029496,0.95,0.002,2177.1264316907186
Naso_tuberosus,0.002997261142216599,5149.558475604819,0.0014811532484267152,0.95,0.002,5715.2103745460645
Naso_unicornis,0.0029303301675721585,9373.021144010187,0.0014318516947283675,0.95,0.002,10437.992372790251
Naso_vlamingii,0.001266252450115353,5387.211337100788,0.0007301579758608265,0.95,0.00037805,6022.529622522164
Nasua_narica,0.16022180801593694,0.010661106080902363,0.006046243179059776,0.95,0.002,3837.535253523615
Nasua_nasua,0.20024660899868313,0.01090672815140739,0.005007315597354279,0.95,0.002,4691.865283316669
Natalus_mexicanus,0.953343018122149,0.0027414767267580726,0.04542954287406542,0.95,0.002,6.650727432850642
Natalus_tumidirostris,0.21911257687230476,0.0027386740084047578,0.02954505300557316,0.95,0.002,6.258816075973248
Natator_depressus,0.002351149200509216,0.17836301445130487,0.0006701489690554176,0.95,0.0017649,90217.94185208848
Natrix_maura,0.0016762683096590016,0.12308663247627116,0.0008139088643134331,0.95,0.00049936,366.5438250131323
Natrix_natrix,0.003692220663974218,0.24829362493500723,0.0010490334315855173,0.95,0.002,846.7261356971192
Naucrates_ductor,0.2045263392607382,4134.813024236844,0.006053512459033037,0.95,0.002,3653.72771887639
Nautilus_pompilius,0.004035510483895395,0.025277747375627883,0.0007872633819821232,0.95,0.002,690.3676172928028
Neanthes_arenaceodentata,0.1022971975817002,2.6059226731761242,0.01905042246988579,0.475,0.002,0.07561945931150796
Necrosyrtes_monachus,0.07888503521979703,0.0027089554406059925,0.00937602250304959,0.95,0.024649,2557.782473214747
Nectarinia_kilimensis,0.5454978371773268,0.018499506215868225,0.06702644399404463,0.95,0.002,14.514909294154469
Nectarinia_tacazze,0.6179085224125835,0.01810149927454103,0.07235845283396503,0.95,0.002,13.979097732625595
Nectomys_squamipes,0.07257226597896738,0.070946364944802,0.025263920235776453,0.95,0.002,206.55232509780242
Necturus_maculosus,0.0035141244221506343,0.35791894351489145,0.00032370160736814766,0.95,0.0020102310467298747,1026.4268802693093
Negaprion_brevirostris,0.002909209321757937,0.023280571294066483,0.00030049808985085745,0.95,0.002,377349.0073068533
Nelusetta_ayraud,0.01940054145245236,5495.9642993078,0.0006951809926829002,0.95,0.002,5198.290855890479
Nemacheilus_spiniferus,0.0046932946689950145,13.730963681059698,0.0029494564448797347,0.95,0.002,2.672737173725306
Nemadactylus_douglasii,0.003956159295580155,387.50904196846045,0.0005608275659050856,0.95,0.002,4014.5900456831887
Nemadactylus_macropterus,0.004743048604536232,4748.949948045828,0.0008000513159730129,0.95,0.002,10312.43791308718
Nematabramis_everetti,0.0031692216544895796,76.97715174998895,0.0014314974107793108,0.95,0.0009474,27.344288437190325
Nematalosa_vlaminghi,0.0021858449046015934,323.22078001240004,0.000951057303852647,0.95,0.00075869,514.4929885692009
Nematoflustra_flagellata,0.009688033975343435,2.6049982407588433e7,0.0004372150786543266,0.475,0.002,178.2110217904032
Nemipterus_bathybius,0.007210797784771164,786.8167601555166,0.0017473786490509202,0.95,0.002,363.5088810145798
Nemipterus_bipunctatus,0.0030554827469868023,376.5790098693138,0.0016973609191163518,0.95,0.0010762,309.6443771118882
Nemipterus_furcosus,0.042144060480592736,618.0850910672567,0.001487413887860895,0.95,0.002,230.2591256991813
Nemipterus_hexodon,0.004243597459074469,100.86481017141762,0.001514282968594922,0.95,0.002,158.26523467658308
Nemipterus_japonicus,0.008368945387719767,635.7532154008541,0.0022276895465139362,0.95,0.002,613.1878419462123
Nemipterus_marginatus,0.0043067501939429015,319.38824731340605,0.0023816472154759008,0.95,0.0007927,127.65349283139838
Nemipterus_mesoprion,0.003911566656462408,30.752778937489786,0.0017335646152773642,0.95,0.002,46.239586300307714
Nemipterus_nematophorus,0.0035416529302131046,18.246249644004372,0.0017154727662528012,0.95,0.002,98.21543957297533
Nemipterus_peronii,0.0015613842478048457,802.9886483609005,0.0009998330584535373,0.95,0.00064646,407.0742779374458
Nemipterus_randalli,0.004538984151672787,305.08556401032035,0.0013754321202566807,0.95,0.002,224.469517230907
Nemipterus_virgatus,0.047859672824365374,1370.8588237719864,0.0011781506504763314,0.95,0.002,532.3678814339504
Nemipterus_zysron,0.003809841730057361,390.9976123816626,0.0023451742497508986,0.95,0.0017967,434.22991642003325
Neobola_stellae,0.017485596448417084,0.4108120852499668,0.0056705878115919485,0.95,0.002,0.2851759669885488
Neoceratodus_forsteri,0.0022753446169952885,1.534831616084397,0.00019986198756860422,0.95,0.002,43033.479711654705
Neochelon_falcipinnis,0.001916289042850319,160.06873428445274,0.0006046153385495692,0.95,0.00060374,628.3059743516334
Neochmia_temporalis,1.2610496251719139,0.013709262179760049,0.07388299022019561,0.95,0.002,11.171156537085812
Neodraco_skottsbergi,0.01915390616353936,0.18246248667695542,0.0003225663138737509,0.95,0.002,12.467114444989724
Neofelis_nebulosa,0.10353832047300172,0.005417462806353768,0.005827445740200551,0.95,0.002,18244.859667110213
Neofiber_alleni,0.2864415047031058,0.026856745978349,0.02456286036834899,0.95,0.002,261.8906370560658
Neogale_vison,0.2098224388084319,0.012276401502378862,0.01588990287443754,0.95,0.002,609.4650742735018
Neogobius_caspius,0.005234956725809717,37.33067006521485,0.0013587233719472593,0.95,0.001571,87.34616892045374
Neogobius_fluvialitis,0.003788979480353441,10.212726364667189,0.0006417173248961292,0.95,0.0011242,90.89591017254752
Neogobius_melanostomus,0.004092704468901958,13.642282847960992,0.0007625867741765754,0.95,0.002,183.43522140038343
Neohelice_granulata,0.00472075,119.2749504063957,0.0014269582033123614,0.95,0.002,32.74856300584886
Neolepton_cobbi,0.008247728554968211,0.4743668818111604,0.0008735932608881119,0.95,0.002,0.017265361578691473
Neolissochilus_hexagonolepis,0.002334858938634031,626.0000423586062,0.0006965770527198079,0.95,0.002,17416.356305384703
Neomonachus_schauinslandi,0.002600748913690496,0.001409225836772042,0.0009661556719012588,0.95,0.002,212733.89640131802
Neomys_anomalus,1.25482493816401,0.019134753037913645,0.09882296080970436,0.95,0.002,14.798701487083617
Neomys_fodiens,0.157325028517209,0.024673321170078324,0.059193179930754354,0.95,0.002,16.799182283421704
Neomysis_integer,0.2178860082642655,0.2013605488031772,0.012927680815216563,0.95,0.002,0.06296085539617002
Neoniphon_sammara,0.00533550411297553,3472.794186526875,0.0016903912290982268,0.95,0.002,518.1419311494726
Neophema_chrysogaster,0.06867298877502706,0.012175527664307576,0.027248340000398934,0.95,0.020809,47.106101215612355
Neophema_petrophila,0.6454218961621891,0.012332987653343,0.0534150349845634,0.95,0.002,53.33316084442271
Neophema_pulchella,0.5680038498091101,0.01295657233195802,0.05527618850126236,0.95,0.002,40.43084769716356
Neophilydor_erythrocercum,0.4226965796512191,0.005473150398735113,0.048128436720818395,0.95,0.002,25.297101742742115
Neophoca_cinerea,0.0021843077921633943,0.0010107241399671461,0.0007380643614772192,0.95,0.00066414,101396.52373574348
Neophocaena_phocaenoides,0.002886595659919636,0.0013421493494740486,0.0011367820907717014,0.95,0.002,74355.11584956858
Neophron_percnopterus,0.08837882090822655,0.005526999737581692,0.015131235393256458,0.95,0.026511,1972.7861117836426
Neopsephotus_bourkii,0.6866312430807122,0.011763332873484836,0.058031549149073214,0.95,0.002,40.496232020545726
Neosalanx_pseudotaihuensis,0.011349686743509536,4.144362706331214,0.004567420151170732,0.95,0.002,0.49477634750894817
Neosalanx_taihuensis,0.09616591147609418,42.55437716543662,0.003838836144140127,0.95,0.002,3.023452152999157
Neoscorpis_lithophilus,0.002911970964699739,371.4446113136532,0.0009009808076769952,0.95,0.002,2157.9555184459973
Neosericornis_citreogularis,0.7508267210951826,0.006508488259646217,0.08775545285637573,0.95,0.002,16.01639596166387
Neotamias_alpinus,0.4474990287940535,0.012082606966125618,0.027909833177465267,0.95,0.002,45.396661144596244
Neotamias_merriami,0.25730349919666595,0.016680710196840465,0.02054714841387417,0.95,0.002,75.04966132007593
Neotamias_minimus,0.9241505436284948,0.01339091010150934,0.030127728663339157,0.95,0.002,49.641990333624875
Neotamias_palmeri,0.13874274259606953,0.010565058534184137,0.01569889060764481,0.95,0.002,67.56930521045636
Neotamias_panamintinus,0.3286826635315001,0.010115659677371642,0.014144302923552085,0.95,0.002,99.01950625964997
Neotamias_quadrivittatus,0.21114217567215265,0.013823252809880197,0.014787097635901218,0.95,0.002,68.94507532785116
Neotamias_speciosus,1.1448006510877262,0.01351425414953366,0.030510510685700244,0.95,0.002,59.838038355267564
Neotoma_albigula,0.21329222921177615,0.011165526081616521,0.02158025080485386,0.95,0.002,218.6559581577758
Neotoma_cinerea,0.2381389178593519,0.020112764190098727,0.028224370794352808,0.95,0.002,333.4172722461467
Neotoma_floridana,0.1445214260949728,0.023439965188462468,0.014421588459625385,0.95,0.002,324.1094797865997
Neotoma_lepida,0.4047896191280618,0.024606487247106734,0.01215852689339884,0.95,0.002,235.05420435380825
Neotoma_macrotis,0.09330769436910755,0.008117114428589482,0.015111029147069433,0.95,0.002,204.4125356447476
Neotoma_micropus,0.09842608424053614,0.016194583535261813,0.011010180293789095,0.95,0.002,237.57552935288555
Neotoma_stephensi,0.07808396317584691,0.010978123557292304,0.014460117618182838,0.95,0.002,190.79907862561979
Neotrygon_annotata,0.0027651688710085567,0.004054810032000565,0.0009892684041925782,0.95,0.002,610.4499163665581
Neotrygon_kuhlii,0.0012378776254567687,0.004118100927102868,0.00047548698519746225,0.95,0.00037254,1952.25014534986
Neotrygon_picta,0.00249685193901156,0.006816444137400822,0.0008134066073142754,0.95,0.002,665.2846648887746
Nerodia_harteri,0.018639637707165736,0.05930801930357023,0.0014700974347740493,0.95,0.001,377.9876228759001
Nerodia_sipedon,0.0020286594306036317,0.061402643730524405,0.0004751028944435303,0.95,0.001,760.2285538409673
Nesokia_indica,0.2688461412549411,0.03254488775202306,0.013133573074035284,0.95,0.002,224.1227424380116
Nestor_notabilis,0.1657950858181253,0.010882319867902354,0.016461934858749278,0.95,0.049876,927.5426181312118
Netta_rufina,0.2745419600107839,0.02463973903308478,0.02425366452911505,0.95,0.002,1087.0204037970143
Netuma_bilineata,0.001586501586434796,1.0199512972926716,0.0008648753195167153,0.95,0.00048469,7533.593876691185
Netuma_thalassina,0.0014047395891415258,3.762179614078814,0.0006358152904938512,0.95,0.00042508,70074.24556070515
Neurergus_crocatus,0.008180021930333932,0.2714874259669006,0.001013194847259547,0.95,0.002,8.867314606471584
Neurergus_kaiseri,0.015454895073606612,0.403758075260385,0.0023898712527808713,0.95,0.002,12.235765536683964
Neurergus_microspilotus,0.009260531469266593,0.28469780642644066,0.0014431342918791669,0.95,0.002,51.322506271059424
Neurotrichus_gibbsii,1.2384983487532002,0.008198396678651377,0.07251905135340296,0.95,0.002,9.308864470045433
Nezara_viridula,0.10978647261926995,13.512461082180087,0.013014122488441323,0.95,0.10822,0.163676169467736
